Gene	Tau	Tissue
AT3G62190	0.106633983903	receptacle
AT3G62200	0.24931307913	aerial
AT3G62210	0.973434824884	root
AT3G62220	0.303135658099	carpel
AT3G62230	0.869303166616	pollen
AT3G62240	0.170369100319	dark-grown seedling
AT3G62250	0.180220581835	carpel
AT3G62260	0.415253475821	root
AT3G62270	0.666535512022	root
AT3G62280	0.90666023742	root
AT3G62290	0.175009515748	dark-grown seedling
AT3G62300	0.388946839341	carpel
AT3G62310	0.215716526635	carpel
AT3G62320	0.946238296474	root
AT3G62330	0.261029323326	carpel
AT3G62340	0.999619115605	carpel
AT3G62360	0.28371159403	root
AT3G62370	0.23397026195	root apical meristem
AT3G62390	0.337138962699	carpel
AT3G62400	0.196034072127	root apical meristem
AT3G62410	0.44777325442	aerial
AT3G62420	0.229842073127	carpel
AT3G62430	0.961477987316	carpel
AT3G62450	0.208035374675	root
AT3G62455	0.862508221008	carpel
AT3G62460	0.458709624145	carpel
AT3G62470	0.432773341131	carpel
AT3G62480	0.999518734003	pollen
AT3G62499	0.556456036051	carpel
AT3G62500	0.450924114366	carpel
AT3G62510	0.602661540293	shoot apical meristem
AT3G62529	0.988494116862	root apical meristem
AT3G62530	0.26135641172	shoot apical meristem
AT3G62540	0.433707173996	carpel
AT3G62550	0.498186688771	stage 12 inflorescence
AT3G62560	0.210999946152	dark-grown seedling
AT3G62570	0.668973177784	carpel
AT3G62580	0.240390166011	root
AT3G62590	0.683437941364	receptacle
AT3G62600	0.16523652416	carpel
AT3G62610	0.871337724222	carpel
AT3G62620	0.426582999563	carpel
AT3G62630	0.406215634743	carpel
AT3G62640	0.899231763507	pollen
AT3G62650	0.324883860882	stage 12 inflorescence
AT3G62660	0.475450057658	pollen
AT3G62680	0.834316311168	root apical meristem
AT3G62690	0.403731565024	receptacle
AT3G62700	0.309728952759	dark-grown seedling
AT3G62710	0.891923302339	pollen
AT3G62720	0.354257410962	carpel
AT3G62730	0.978802825268	root
AT3G62735	1.0	light-grown seedling
AT3G62740	0.899084137395	root
AT3G62750	0.47241031947	leaf
AT3G62760	0.889189552022	root
AT3G62770	0.296610602855	root apical meristem
AT3G62780	0.758650693252	root
AT3G62790	0.184009568908	root
AT3G62800	0.321898984297	carpel
AT3G62810	0.307018111212	root apical meristem
AT3G62820	0.361466358909	shoot apical meristem
AT3G62830	0.25523425315	root
AT3G62840	0.250240265191	carpel
AT3G62860	0.580149645326	dark-grown seedling
AT3G62870	0.226663768109	carpel
AT3G62880	0.100669104362	dark-grown seedling
AT3G62890	0.756242726747	carpel
AT3G62900	0.277534883396	dark-grown seedling
AT3G62910	0.409869499435	shoot apical meristem
AT3G62920	0.279824448685	root
AT3G62930	0.494351730728	root
AT3G62940	0.271996861748	carpel
AT3G62950	0.701177607131	receptacle
AT3G62960	0.834006832131	receptacle
AT3G62970	0.257303878453	carpel
AT3G62980	0.222875821453	dark-grown seedling
AT3G62990	0.89696452708	dark-grown seedling
AT3G63000	0.181854196076	dark-grown seedling
AT3G63010	0.503318480103	root
AT3G63020	0.99332556356	pollen
AT3G63030	0.348637679875	carpel
AT3G63050	0.850704304972	receptacle
AT3G63052	0.728476568402	root apical meristem
AT3G63060	0.784758557208	stage 12 inflorescence
AT3G63070	0.178787576953	carpel
AT3G63080	0.176427723676	root
AT3G63088	0.724008868626	receptacle
AT3G63090	0.495794044421	carpel
AT3G63095	0.992317487331	carpel
AT3G63110	0.609284647845	root
AT3G63120	0.194208333569	root
AT3G63130	0.341602103713	carpel
AT3G63140	0.395072409627	aerial
AT3G63150	0.14480350939	carpel
AT3G63160	0.44055329046	shoot apical meristem
AT3G63170	0.270841189126	shoot apical meristem
AT3G63180	0.248545551056	carpel
AT3G63190	0.352798950372	shoot apical meristem
AT3G63200	0.325563416199	root
AT3G63210	0.319539677615	dark-grown seedling
AT3G63220	0.334087393432	root apical meristem
AT3G63230	1.0	light-grown seedling
AT3G63240	0.51425964241	carpel
AT3G63250	0.298221801699	carpel
AT3G63260	0.235087525524	dark-grown seedling
AT3G63270	0.29039560585	carpel
AT3G63280	0.646013410761	root
AT3G63290	0.547908747757	carpel
AT3G63300	0.515956820858	carpel
AT3G63310	0.24621039777	root apical meristem
AT3G63320	0.991397353208	pollen
AT3G63340	0.214917476484	dark-grown seedling
AT3G63350	0.945418565969	dark-grown seedling
AT3G63360	0.887180175501	root
AT3G63370	0.431265589243	shoot apical meristem
AT3G63380	0.584311323626	dark-grown seedling
AT3G63390	0.228840959738	root apical meristem
AT3G63400	0.218829274297	carpel
AT3G63410	0.256929144598	shoot apical meristem
AT3G63420	0.197236563698	carpel
AT3G63430	0.679314396634	carpel
AT3G63440	0.324265471758	receptacle
AT3G63445	0.414309802675	dark-grown seedling
AT3G63450	0.589854908748	carpel
AT3G63460	0.143045238	root
AT3G63470	0.67845356193	root apical meristem
AT3G63480	0.622285770579	carpel
AT3G63490	0.328556874595	shoot apical meristem
AT3G63500	0.214314535092	dark-grown seedling
AT3G63510	0.415050618202	shoot apical meristem
AT3G63520	0.227496549971	aerial
AT3G63530	0.411144336763	carpel
AT3G63540	0.293511582506	aerial
AT3G66652	0.531105090808	carpel
AT3G66654	0.215080493575	dark-grown seedling
AT3G66656	1.0	root apical meristem
AT3G66658	0.292292831548	root
AT4G00020	0.592590337773	carpel
AT4G00026	0.287165359258	carpel
AT4G00030	0.184776750171	aerial
AT4G00040	0.200380711707	carpel
AT4G00050	0.687857194305	aerial
AT4G00060	0.207201516576	dark-grown seedling
AT4G00070	0.933616518073	root
AT4G00080	0.810911913868	root apical meristem
AT4G00090	0.22747900968	root
AT4G00100	0.206290031951	carpel
AT4G00110	0.589771450822	pollen
AT4G00120	0.911826799859	carpel
AT4G00130	1.0	root apical meristem
AT4G00140	1.0	light-grown seedling
AT4G00150	0.52091036071	root apical meristem
AT4G00165	0.470757741078	shoot apical meristem
AT4G00170	0.277349049473	carpel
AT4G00180	0.477431883041	shoot apical meristem
AT4G00190	1.0	stage 12 inflorescence
AT4G00200	0.602609699821	carpel
AT4G00210	0.936647588088	receptacle
AT4G00220	0.832066202103	root apical meristem
AT4G00230	0.310757512995	root apical meristem
AT4G00231	0.276089595004	carpel
AT4G00232	0.934775056134	pollen
AT4G00234	1.0	stage 12 inflorescence
AT4G00236	1.0	stage 12 inflorescence
AT4G00238	0.444833114816	carpel
AT4G00240	0.621569067179	root
AT4G00250	0.989552159878	dark-grown seedling
AT4G00270	0.339467352469	carpel
AT4G00280	0.898945423132	dark-grown seedling
AT4G00290	0.242628794912	root
AT4G00300	0.233684577338	pollen
AT4G00305	0.757591698266	pollen
AT4G00310	0.55211537983	carpel
AT4G00330	0.292252458734	aerial
AT4G00335	0.321828535261	dark-grown seedling
AT4G00340	0.261054420861	carpel
AT4G00350	0.927028766229	pollen
AT4G00355	0.281775905657	dark-grown seedling
AT4G00356	1.0	light-grown seedling
AT4G00360	0.42188404188	leaf
AT4G00370	0.271454403269	aerial
AT4G00380	0.615856711454	carpel
AT4G00390	0.863926473516	carpel
AT4G00400	0.300131266761	shoot apical meristem
AT4G00413	0.919354339063	leaf
AT4G00416	1.0	light-grown seedling
AT4G00420	0.258633153037	receptacle
AT4G00430	0.321548410348	receptacle
AT4G00440	0.310512201292	receptacle
AT4G00450	0.304346002295	receptacle
AT4G00460	0.766547991356	carpel
AT4G00467	0.940143008509	carpel
AT4G00480	0.525135673727	shoot apical meristem
AT4G00490	0.296350678435	aerial
AT4G00500	0.299033705043	carpel
AT4G00520	0.267989146896	carpel
AT4G00525	0.415409325943	carpel
AT4G00530	0.24105543867	receptacle
AT4G00550	0.156969886507	receptacle
AT4G00560	0.227509528989	dark-grown seedling
AT4G00570	0.149500306259	carpel
AT4G00580	1.0	receptacle
AT4G00585	0.233342122658	root apical meristem
AT4G00590	0.293081593891	dark-grown seedling
AT4G00620	0.297425122388	carpel
AT4G00630	0.219754682399	root
AT4G00650	0.352366600951	carpel
AT4G00651	0.769947920454	stage 12 inflorescence
AT4G00660	0.215642871244	carpel
AT4G00670	0.65455891974	root
AT4G00680	0.845910915357	root
AT4G00690	0.771166102615	carpel
AT4G00695	0.760856753639	root
AT4G00700	0.698605020421	receptacle
AT4G00710	0.282040865459	root
AT4G00720	0.299856990414	pollen
AT4G00730	0.347674277393	aerial
AT4G00740	0.230382557824	root
AT4G00750	0.435856120144	receptacle
AT4G00752	0.358609776744	dark-grown seedling
AT4G00755	0.179394310701	carpel
AT4G00760	0.37290911929	receptacle
AT4G00770	0.800762465025	root
AT4G00780	0.496343110958	receptacle
AT4G00800	0.306500900124	dark-grown seedling
AT4G00810	0.223541694097	root apical meristem
AT4G00820	0.489446611404	carpel
AT4G00830	0.186386273787	carpel
AT4G00840	0.142579959362	pollen
AT4G00850	0.4661127548	receptacle
AT4G00860	0.169387818464	root
AT4G00870	0.832698820674	carpel
AT4G00880	0.43424692826	root
AT4G00890	0.784855172578	receptacle
AT4G00893	0.984376647308	carpel
AT4G00895	0.201945091663	shoot apical meristem
AT4G00900	0.413627156759	receptacle
AT4G00905	0.779808705518	receptacle
AT4G00910	0.647308259279	carpel
AT4G00920	0.972770831904	stage 12 inflorescence
AT4G00930	0.431964919018	carpel
AT4G00940	0.747327002494	root
AT4G00950	0.429556985358	stage 12 inflorescence
AT4G00955	0.649217686315	aerial
AT4G00960	0.820574685213	root
AT4G00970	0.79935349955	leaf
AT4G00975	0.60486793974	stage 12 inflorescence
AT4G00980	0.543248318552	carpel
AT4G00985	0.972711780046	leaf
AT4G00990	0.334397752433	carpel
AT4G01000	0.160831604771	dark-grown seedling
AT4G01010	0.72317939022	pollen
AT4G01020	0.409285600879	receptacle
AT4G01023	0.947513800716	pollen
AT4G01026	0.391384360391	receptacle
AT4G01030	0.588045057938	shoot apical meristem
AT4G01037	0.42102986661	shoot apical meristem
AT4G01040	0.15764480535	carpel
AT4G01050	0.307061538282	shoot apical meristem
AT4G01060	0.754845646041	stage 12 inflorescence
AT4G01070	0.272587453265	aerial
AT4G01080	0.652576536601	carpel
AT4G01090	0.259149756489	carpel
AT4G01100	0.156028174529	root
AT4G01110	0.806908728728	root apical meristem
AT4G01120	0.319480629585	dark-grown seedling
AT4G01130	0.551535714234	shoot apical meristem
AT4G01140	0.794523536706	root
AT4G01150	0.288928243422	leaf
AT4G01190	0.812235435897	shoot apical meristem
AT4G01200	0.481144152031	carpel
AT4G01210	0.23321649668	carpel
AT4G01220	0.298297168345	carpel
AT4G01230	0.908107025842	pollen
AT4G01240	0.897649571719	root apical meristem
AT4G01250	0.59051209649	dark-grown seedling
AT4G01265	1.0	root
AT4G01270	0.67184086592	carpel
AT4G01280	0.308368827456	dark-grown seedling
AT4G01290	0.147922110451	dark-grown seedling
AT4G01310	0.335188819078	shoot apical meristem
AT4G01320	0.239901738236	carpel
AT4G01330	0.319662468365	dark-grown seedling
AT4G01335	0.931630639676	dark-grown seedling
AT4G01340	1.0	dark-grown seedling
AT4G01350	0.808990657418	root
AT4G01360	0.633273991363	root
AT4G01370	0.195495473077	carpel
AT4G01390	0.784052159453	root
AT4G01400	0.639184448599	carpel
AT4G01410	0.393700706467	dark-grown seedling
AT4G01420	0.944399353893	receptacle
AT4G01430	0.712940425554	receptacle
AT4G01440	0.597627848221	root
AT4G01450	0.563406326667	root
AT4G01455	0.967055923455	stage 12 inflorescence
AT4G01460	0.516083084262	shoot apical meristem
AT4G01470	0.915590913961	stage 12 inflorescence
AT4G01480	0.379664224879	root
AT4G01490	0.948297470115	dark-grown seedling
AT4G01500	0.988721320154	carpel
AT4G01510	0.541458353623	carpel
AT4G01525	0.528887379468	carpel
AT4G01535	0.976561605355	root
AT4G01540	0.710780577899	root
AT4G01550	0.304615972863	root
AT4G01560	0.307721060541	carpel
AT4G01570	0.338724436884	carpel
AT4G01575	0.813926232093	pollen
AT4G01580	0.576590639737	carpel
AT4G01590	0.269506708907	carpel
AT4G01593	0.256343952163	dark-grown seedling
AT4G01595	0.943254465056	receptacle
AT4G01600	0.497551638773	receptacle
AT4G01610	0.299488183893	receptacle
AT4G01630	0.884399586914	root apical meristem
AT4G01640	1.0	leaf
AT4G01650	0.262080010943	root
AT4G01660	0.24560897797	stage 12 inflorescence
AT4G01670	0.520936869159	dark-grown seedling
AT4G01680	0.688697926003	dark-grown seedling
AT4G01690	0.247348712654	shoot apical meristem
AT4G01700	0.533655623606	root apical meristem
AT4G01710	0.274270827448	root
AT4G01720	0.35479573184	root
AT4G01730	0.598399663882	carpel
AT4G01735	0.985167935797	root
AT4G01740	0.566199687579	root
AT4G01750	0.674721934276	root
AT4G01760	0.981892057058	root
AT4G01770	0.871040280066	root
AT4G01790	0.431939096595	carpel
AT4G01800	0.278329203524	leaf
AT4G01810	0.213414375408	carpel
AT4G01820	1.0	root
AT4G01830	0.997353070858	root apical meristem
AT4G01840	0.405240166123	receptacle
AT4G01850	0.175289752034	root apical meristem
AT4G01860	0.333727824575	root
AT4G01870	0.513754725643	root apical meristem
AT4G01880	0.346236570641	carpel
AT4G01883	0.414961487104	shoot apical meristem
AT4G01890	0.959319446951	root apical meristem
AT4G01895	0.411055936626	stage 12 inflorescence
AT4G01897	0.30675269448	receptacle
AT4G01900	0.280537047351	shoot apical meristem
AT4G01910	0.75108776831	root
AT4G01915	0.467555044382	shoot apical meristem
AT4G01920	0.625854081686	root
AT4G01925	0.882008987072	root
AT4G01930	0.946513501293	root
AT4G01935	0.425122259719	shoot apical meristem
AT4G01940	0.231352275583	shoot apical meristem
AT4G01950	0.421763909244	aerial
AT4G01960	0.352242929722	pollen
AT4G01970	0.872518971652	receptacle
AT4G01975	1.0	pollen
AT4G01980	0.954483941777	pollen
AT4G01985	0.953678885032	leaf
AT4G01990	0.477721822117	carpel
AT4G01995	0.3040188621	leaf
AT4G02000	0.803721713987	receptacle
AT4G02005	0.629485316605	dark-grown seedling
AT4G02010	0.252329239149	carpel
AT4G02020	0.29856635054	carpel
AT4G02030	0.263968246317	root
AT4G02040	0.47703417051	carpel
AT4G02050	0.336026935791	dark-grown seedling
AT4G02055	0.916295422357	root
AT4G02060	0.439507007269	carpel
AT4G02070	0.549650302672	carpel
AT4G02075	0.428111303778	root
AT4G02080	0.141826794563	receptacle
AT4G02090	0.81407296706	root apical meristem
AT4G02100	0.503409611119	root apical meristem
AT4G02110	0.590655214395	carpel
AT4G02120	0.218539787273	root
AT4G02130	0.362595352313	carpel
AT4G02140	0.953767382842	stage 12 inflorescence
AT4G02150	0.302402516773	carpel
AT4G02160	0.940000392268	dark-grown seedling
AT4G02170	0.952771026905	root
AT4G02180	0.999450731665	root
AT4G02195	0.135336803167	root
AT4G02200	0.362748929218	carpel
AT4G02210	0.353196792072	dark-grown seedling
AT4G02220	0.295286000926	carpel
AT4G02230	0.182404663044	carpel
AT4G02250	0.862457677323	pollen
AT4G02260	0.324393693207	leaf
AT4G02270	0.837053767778	root apical meristem
AT4G02280	0.707283439914	receptacle
AT4G02290	0.427021615403	carpel
AT4G02300	1.0	receptacle
AT4G02312	1.0	light-grown seedling
AT4G02320	1.0	stage 12 inflorescence
AT4G02330	0.403899561559	dark-grown seedling
AT4G02340	0.198741346213	carpel
AT4G02350	0.197862623537	carpel
AT4G02360	0.657854713062	carpel
AT4G02370	0.209080611635	dark-grown seedling
AT4G02380	0.385371352684	pollen
AT4G02390	0.52542862324	carpel
AT4G02400	0.312719680032	carpel
AT4G02405	0.25191953341	root
AT4G02410	0.518948796717	aerial
AT4G02420	0.724747410507	aerial
AT4G02425	0.355441724219	carpel
AT4G02430	0.326579046768	dark-grown seedling
AT4G02440	0.224430707403	dark-grown seedling
AT4G02450	0.216012035856	carpel
AT4G02460	0.587429674753	carpel
AT4G02465	1.0	light-grown seedling
AT4G02480	0.195461010724	dark-grown seedling
AT4G02482	0.534644575035	carpel
AT4G02485	0.452722631329	carpel
AT4G02500	0.165440413374	root
AT4G02510	0.219718470974	dark-grown seedling
AT4G02520	0.484711180855	aerial
AT4G02530	0.355234163454	shoot apical meristem
AT4G02540	0.315149508809	dark-grown seedling
AT4G02541	1.0	light-grown seedling
AT4G02550	0.314363505362	carpel
AT4G02555	0.810257254835	receptacle
AT4G02560	0.229261380323	carpel
AT4G02570	0.10590242105	dark-grown seedling
AT4G02580	0.147090622937	root
AT4G02590	0.244706145143	root
AT4G02600	0.296267554298	carpel
AT4G02610	0.306442230147	carpel
AT4G02620	0.129061289746	root
AT4G02630	0.43497487952	aerial
AT4G02640	0.179535799892	root
AT4G02650	0.895399967707	pollen
AT4G02655	0.883582750202	pollen
AT4G02660	0.847619843668	pollen
AT4G02670	0.919538461826	carpel
AT4G02680	0.3255527062	carpel
AT4G02690	1.0	dark-grown seedling
AT4G02700	0.663353727624	carpel
AT4G02710	0.429514089596	root
AT4G02715	0.32471021318	dark-grown seedling
AT4G02720	0.603221410849	carpel
AT4G02725	0.312923706699	shoot apical meristem
AT4G02730	0.259890443766	root apical meristem
AT4G02740	0.157166544788	receptacle
AT4G02750	0.637672118615	carpel
AT4G02760	0.443659605484	carpel
AT4G02770	0.340940025229	shoot apical meristem
AT4G02780	1.0	receptacle
AT4G02790	0.38719543308	shoot apical meristem
AT4G02800	0.575142221888	carpel
AT4G02810	0.877178947298	receptacle
AT4G02820	0.401309901768	carpel
AT4G02830	0.843742236616	root
AT4G02840	0.244272097974	carpel
AT4G02850	0.709616846997	shoot apical meristem
AT4G02860	0.366033415286	root
AT4G02880	0.252904236033	dark-grown seedling
AT4G02890	0.0706729381923	root apical meristem
AT4G02900	0.40346088127	pollen
AT4G02910	0.977064005571	stage 12 inflorescence
AT4G02920	0.275877094982	leaf
AT4G02930	0.285398377478	carpel
AT4G02940	0.381288560273	root apical meristem
AT4G02970	0.331199848271	dark-grown seedling
AT4G02980	0.321711283234	carpel
AT4G02990	0.433934302023	shoot apical meristem
AT4G03000	0.216109961192	dark-grown seedling
AT4G03010	0.726370603148	carpel
AT4G03020	0.221893903422	receptacle
AT4G03030	0.281351802116	pollen
AT4G03040	0.999373301131	receptacle
AT4G03060	0.694148326831	aerial
AT4G03063	0.916930379065	root
AT4G03070	0.471718488329	stage 12 inflorescence
AT4G03080	0.237435814137	aerial
AT4G03090	0.466967889444	carpel
AT4G03100	0.519824126257	carpel
AT4G03110	0.295622089231	pollen
AT4G03115	0.346400742596	carpel
AT4G03120	0.292127734953	root apical meristem
AT4G03130	0.937099926087	carpel
AT4G03140	0.514490405088	dark-grown seedling
AT4G03150	0.399643339483	shoot apical meristem
AT4G03156	0.950016749488	pollen
AT4G03175	0.921071108738	stage 12 inflorescence
AT4G03180	0.281541945665	carpel
AT4G03190	0.277669938978	carpel
AT4G03200	0.216036087326	carpel
AT4G03205	0.43315728005	carpel
AT4G03210	0.505209415666	carpel
AT4G03230	0.384724192272	root
AT4G03240	0.189045428126	root
AT4G03250	0.304994925559	carpel
AT4G03260	0.120746274613	aerial
AT4G03270	0.618000000883	shoot apical meristem
AT4G03280	0.32459527844	leaf
AT4G03285	1.0	light-grown seedling
AT4G03290	0.879947749466	pollen
AT4G03292	0.842295029555	root
AT4G03295	0.777483964247	stage 12 inflorescence
AT4G03298	1.0	root
AT4G03320	0.504478729864	receptacle
AT4G03330	0.717592628785	root apical meristem
AT4G03340	0.637398910002	root
AT4G03360	1.0	receptacle
AT4G03376	0.822426850353	root
AT4G03380	0.979756393534	dark-grown seedling
AT4G03390	0.258472128166	receptacle
AT4G03400	0.372493241805	carpel
AT4G03410	0.423373222555	leaf
AT4G03415	0.255509716011	carpel
AT4G03420	0.487640188534	pollen
AT4G03430	0.13494947132	carpel
AT4G03440	0.687864980219	receptacle
AT4G03443	0.327978530529	receptacle
AT4G03450	0.91537738868	aerial
AT4G03460	0.869396604923	dark-grown seedling
AT4G03470	1.0	root
AT4G03480	1.0	root
AT4G03490	0.764032558056	root
AT4G03500	0.686085212715	root
AT4G03505	0.851540240598	dark-grown seedling
AT4G03510	0.354982004181	dark-grown seedling
AT4G03520	0.246157126735	shoot apical meristem
AT4G03540	0.88664011019	root
AT4G03550	0.231484653943	carpel
AT4G03560	0.265450134763	dark-grown seedling
AT4G03566	1.0	light-grown seedling
AT4G03580	1.0	pollen
AT4G03590	1.0	light-grown seedling
